Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2010,X45,0,0,0,0,0,0,0,1,0,2,4,4,1,2,0,1,0,0,0,0
Wales,2010,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2010,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,F10,0,0,0,0,0,1,0,1,1,8,6,6,8,8,5,2,1,1,0,0
Wales,2009,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,I42.6,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0
Wales,2009,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,K70,0,0,0,0,0,0,0,3,22,39,53,49,38,43,36,12,12,4,1,1
Wales,2009,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,K86.0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,0
Wales,2009,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,X45,0,0,0,0,0,1,2,0,0,2,3,0,0,1,0,0,0,0,0,0
Wales,2009,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2009,Y15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wales,2008,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,F10,0,0,0,0,0,0,0,3,3,2,9,2,9,5,4,2,0,1,0,0
Wales,2008,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wales,2008,G62.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wales,2008,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,I42.6,0,0,0,0,0,0,0,1,1,0,2,2,3,0,0,1,1,1,0,0
Wales,2008,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,K70,0,0,0,0,0,1,1,1,17,42,43,63,58,50,40,26,10,3,1,0
Wales,2008,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,K86.0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0
Wales,2008,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2008,X45,0,0,0,0,0,1,0,1,1,2,1,2,1,0,1,0,0,0,0,0
Wales,2008,X65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wales,2008,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,F10,0,0,0,0,0,1,1,4,5,8,7,6,5,2,6,0,0,0,0,0
Wales,2007,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2007,I42.6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
